,Poste,Cote,Nom,Titula,Entres,Buts,Moyenne,Match1,Match2,Match3,Match4,Match5,Match6,Match7,Match8,Match9,Match10,Match11,Match12,Match13,Match14,Match15,Match16,Match17,Match18,Match19,Match20,Match21,Match22,Match23,Match24,Match25,Match26,Match27,Match28,Match29,Match30,Match31,Match32,Match33,Match34,Match35,Match36,Match37,Match38,team,var
12,M,8.0,Sammaritano Frederic,6.0,8.0,,4.821428571428571,,6.5,6.0,3.5,5.0,,,,,,,,,5.0,4.5,4.5,5.0,5.0,,,,,,,,,,,,3.5,,,4.5,5.0,4.5,5.0,,,DFCO,0.6387362637362638
13,M,11.0,Marié Jordan,20.0,6.0,1,4.865384615384615,,,5.0,,,5.5,,4.0,,,4.5,3.5,,,5.0,4.5,,4.0,4.0,5.0,5.0,6.0,5.0,6.0,5.5,5.5,4.0,5.0,5.0,5.0,4.5,6.0,5.0,,,5.5,3.5,5.0,DFCO,0.5111538461538462
14,M,10.0,Balmont Florent,15.0,5.0,,4.7,,,,,,,,,,3.5,5.5,3.5,4.0,,,,6.0,3.5,4.5,5.0,,5.0,,5.0,4.5,,,5.0,5.0,,5.0,5.5,4.0,5.5,,5.5,4.5,4.0,DFCO,0.5631578947368421
15,M,10.0,Amalfitano Romain,30.0,2.0,,4.53125,4.5,,6.0,4.0,4.5,5.0,3.5,4.5,4.0,4.0,4.5,,,5.5,4.0,4.5,4.0,3.5,3.5,5.0,3.5,,5.0,4.5,,,4.5,5.0,6.0,4.5,5.5,6.0,5.0,4.5,4.0,5.5,3.5,3.5,DFCO,0.5957661290322581
16,M,7.0,Abeid Mehdi,23.0,3.0,3,5.134615384615385,4.5,6.0,6.5,,5.0,5.5,4.0,5.0,5.0,6.0,6.0,,,5.5,6.0,5.5,4.5,4.0,4.0,5.0,4.5,7.0,4.5,5.0,6.0,5.0,4.5,5.0,4.0,,,,,,,,,,DFCO,0.6711538461538461
17,M,9.0,Kwon Chang-Hoon,10.0,9.0,2,4.7368421052631575,,,,,,,,,,,,,,,,,,5.0,3.5,4.5,5.0,7.0,4.5,4.0,4.5,4.0,4.5,5.0,5.0,5.0,5.0,4.5,,,4.0,6.0,4.0,5.0,DFCO,0.621345029239766
18,M,,Gourcuff Yoann,,8.0,,4.875,5.0,5.0,,4.5,5.0,,5.5,4.5,5.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFCO,0.125
19,M,4.0,Loiodice Enzo,10.0,2.0,,4.875,5.0,6.0,7.5,4.5,4.0,,3.5,,4.5,4.0,4.5,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,DFCO,1.0965909090909092
20,M,10.0,Sliti Naim,25.0,10.0,3,5.071428571428571,7.0,5.0,5.5,4.5,4.5,4.5,5.0,4.0,4.5,5.5,5.0,3.0,5.5,5.0,7.0,5.0,5.0,,3.5,5.0,4.5,7.0,4.5,5.0,4.5,5.0,5.0,7.0,5.0,,,5.0,6.0,4.5,3.5,5.5,4.5,7.0,DFCO,0.9873949579831934
21,A,11.0,Tavares Júlio,31.0,5.0,5,4.597222222222222,6.0,8.0,5.0,3.5,3.5,4.0,4.0,3.0,,,4.5,5.0,4.0,4.0,5.0,5.0,4.5,3.0,3.0,5.0,4.5,6.5,4.0,3.5,5.0,4.5,4.0,4.0,3.5,4.5,7.0,5.0,4.5,5.0,4.0,6.0,4.0,6.0,DFCO,1.254563492063492
22,A,14.0,Said Wesley,25.0,9.0,4,4.779411764705882,4.0,4.5,,4.5,5.5,4.5,,4.5,4.5,3.5,,5.0,3.5,4.5,5.0,4.5,5.0,3.5,4.0,6.0,6.0,5.5,4.0,4.5,4.5,4.0,4.0,,4.5,5.0,7.5,4.5,8.0,4.5,3.0,5.0,4.5,7.0,DFCO,1.1847147950089123
23,A,8.0,Jules Keita,2.0,15.0,2,4.411764705882353,4.5,4.5,8.0,4.5,4.0,4.0,4.0,3.5,4.5,4.0,,4.5,4.0,,,,,4.0,,,,4.0,4.5,,,4.0,4.5,,,,,,,,,,,,DFCO,0.9448529411764706
24,A,8.0,Kaba Sory,2.0,7.0,,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5,4.0,,4.5,,4.5,4.5,,,4.5,4.0,4.0,,,DFCO,0.125
25,A,10.0,Jeannot Benjamin,19.0,2.0,2,4.619047619047619,,5.5,4.5,4.0,,,4.5,,5.0,5.0,5.0,4.5,,,4.0,6.5,3.5,3.5,4.0,,,,,,,,,,4.5,4.0,5.5,4.0,6.5,4.0,,,4.5,4.5,DFCO,0.6976190476190477
0,G,7.0,Kamara Bingourou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCSA,
1,G,3.0,Kawashima Eiji,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,RCSA,
2,G,18.0,Sels Matz,37.0,,,5.621621621621622,6.0,5.0,6.0,4.0,5.5,5.5,5.0,6.0,7.0,6.0,6.0,4.5,8.0,5.0,5.0,6.5,4.5,5.0,8.0,6.0,6.0,6.0,4.5,4.5,6.0,6.0,5.0,7.0,5.0,7.0,6.0,4.0,5.0,6.0,5.0,5.5,5.0,,RCSA,0.936186186186186
3,D,24.0,Lala Kenny,34.0,,4,5.323529411764706,6.5,4.0,4.5,3.5,4.0,7.0,6.5,5.5,3.0,8.0,5.0,6.0,,,6.0,5.5,3.5,4.0,7.5,5.0,5.5,7.0,,5.0,5.0,5.5,5.0,6.0,5.0,7.5,4.5,4.5,,5.0,6.0,4.5,4.5,5.5,RCSA,1.4679144385026737
4,D,18.0,Martinez Pablo,32.0,,3,5.328125,6.5,5.0,,4.0,5.0,5.5,4.5,6.0,4.5,5.0,5.5,6.0,6.0,4.5,7.5,5.5,6.0,4.5,6.0,6.0,6.0,7.5,3.5,4.5,5.0,5.0,,5.0,5.0,6.0,4.5,4.5,5.0,5.5,,,,,RCSA,0.8162802419354839
5,D,1.0,Aaneba Ismael,3.0,,,4.333333333333333,,,,,,,,,,,,,5.0,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,RCSA,1.3333333333333335
6,D,1.0,Bangou Duplex Tchamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCSA,
7,D,10.0,Koné Lamine,23.0,4.0,1,5.037037037037037,,,4.5,5.0,,,,,5.0,6.0,4.5,6.0,5.5,5.5,7.0,5.5,4.0,4.0,7.0,6.0,5.5,6.0,4.0,4.0,,5.0,5.0,3.0,3.0,,,,,5.0,5.5,5.0,4.0,5.5,RCSA,1.037037037037037
8,D,10.0,Mitrovic Stefan,34.0,,(-1),5.044117647058823,6.0,4.5,4.5,3.5,5.5,4.0,4.5,6.0,5.0,6.0,4.5,4.5,6.0,5.0,,,4.5,5.0,6.0,6.0,5.0,,5.0,4.0,5.0,,5.0,5.0,6.0,6.0,4.5,4.5,3.5,5.5,5.0,6.0,4.5,6.0,RCSA,0.5813279857397504
9,D,8.0,Carole Lionel,20.0,3.0,,5.043478260869565,,5.0,5.0,4.0,5.0,5.0,4.5,4.5,5.5,5.5,5.0,5.0,,,5.5,5.5,,,,,5.0,,,,,,,,4.5,7.0,5.5,3.5,4.0,5.5,5.0,5.0,,6.0,RCSA,0.5207509881422924
10,D,3.0,Ndour Abdallah,4.0,,,4.875,,,,,,,,,,,,,,,,,,,,,,5.5,3.0,,,,,,,,,,,,,5.0,,6.0,RCSA,1.7291666666666667
11,M,11.0,Martin Jonas,23.0,,3,5.630434782608695,6.0,5.5,5.5,4.5,5.0,5.5,5.0,8.0,5.5,,5.0,6.0,6.0,6.0,8.0,6.0,4.0,6.0,7.0,5.0,6.0,,,,,,,,,,,,4.0,6.0,4.0,,,,RCSA,1.141304347826087
12,M,8.0,Lienard Dimitri,15.0,7.0,,5.204545454545454,7.0,4.5,,4.0,,4.5,,,5.0,5.0,,5.0,6.0,5.0,6.0,5.0,4.5,,,6.0,5.0,5.0,,,5.0,,4.5,,5.0,6.5,5.0,,,,,,5.0,6.0,RCSA,0.5395021645021645
13,M,8.0,Corgnet Benjamin,6.0,11.0,1,5.0,,,,4.5,4.5,6.0,5.5,5.0,,5.0,4.5,5.0,5.5,4.5,5.5,,4.5,5.5,5.0,,,,,5.0,4.5,,,,,,,,,,,,5.0,,RCSA,0.21875
14,M,10.0,Caci Anthony,26.0,3.0,,4.948275862068965,6.0,6.0,4.5,,5.0,5.0,4.0,6.0,4.0,,,,,,5.5,5.5,4.0,3.5,6.0,5.5,6.5,5.5,,4.0,5.0,5.0,4.0,5.0,,5.0,3.5,5.0,5.0,5.5,5.0,,3.5,5.5,RCSA,0.7025862068965516
15,M,13.0,Gonçalves Anthony,12.0,6.0,5,5.333333333333333,5.0,6.5,4.0,,,,,,,5.0,,,,,,,,,,5.0,,,4.5,,,6.5,,5.0,5.5,8.0,6.5,5.5,3.5,5.0,5.0,5.0,5.0,5.5,RCSA,1.0588235294117647
16,M,15.0,Thomasson Adrien,28.0,6.0,5,5.147058823529412,5.5,4.0,4.0,5.0,,,5.0,5.5,5.0,7.0,4.5,5.0,5.5,4.0,7.0,5.5,6.0,5.5,7.0,6.0,7.0,5.0,5.0,3.5,4.5,5.0,5.0,7.0,,3.5,,5.0,4.5,5.0,5.0,4.0,4.0,5.0,RCSA,0.9928698752228162
17,M,12.0,Sissoko Ibrahima,30.0,2.0,3,5.234375,6.0,5.5,5.5,6.5,4.5,6.5,,6.5,5.5,5.0,5.0,4.5,5.0,4.5,6.0,5.5,4.0,4.0,6.0,7.0,8.0,5.0,4.5,5.0,5.0,5.5,4.0,,,,5.5,,4.0,4.5,4.5,4.5,,4.5,RCSA,0.9191028225806451
18,M,3.0,Zemzemi Moataz,,2.0,,4.75,,5.0,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCSA,0.125
19,M,8.0,Zohi Kévin,6.0,14.0,1,4.85,4.5,4.5,4.5,,6.0,5.0,4.5,5.0,,,6.5,4.5,4.5,3.5,5.0,5.0,,5.0,4.5,,,,,,,,5.0,5.0,5.0,5.0,,,,,,,4.5,,RCSA,0.37105263157894736
20,M,10.0,Fofana Youssouf,10.0,7.0,2,5.264705882352941,,,5.0,,,,,5.0,,,,,5.0,5.0,,5.0,,,,5.5,8.0,6.5,4.5,,5.5,4.0,,4.0,5.5,7.0,,4.5,,,5.0,4.5,,,RCSA,1.0974264705882353
21,M,15.0,Prcic Sanjin,12.0,1.0,2,5.538461538461538,,,,,,,,,,,,,,,,,,,,,,,4.5,7.0,6.0,5.5,5.0,5.5,5.5,,5.5,7.0,5.5,,,5.0,5.0,5.0,RCSA,0.560897435897436
22,M,5.0,Grimm Jeremy,2.0,3.0,,4.7,5.0,,,,4.5,5.0,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCSA,0.2
23,A,5.0,Saadi Idriss,,1.0,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCSA,
24,A,12.0,Nuno da Costa,22.0,12.0,8,4.9411764705882355,6.5,5.0,4.0,6.0,4.5,5.5,6.5,7.0,6.0,6.0,4.0,3.5,4.0,4.0,,4.5,4.5,4.5,,4.0,6.0,4.5,6.0,4.0,5.0,,4.0,4.0,5.5,8.0,6.0,3.5,4.0,,3.5,4.5,5.0,4.5,RCSA,1.254010695187166
25,A,14.0,Mothiba Lebo,18.0,14.0,9,4.890625,,,,4.5,6.0,5.0,5.0,6.0,7.5,6.0,4.0,6.0,4.0,4.5,5.5,4.5,6.0,3.5,5.0,,,4.5,4.0,4.5,4.5,4.0,3.5,4.0,6.0,6.0,4.5,,3.5,4.5,4.5,5.0,4.5,6.0,RCSA,0.915070564516129
26,A,9.0,Grandsir Samuel,2.0,6.0,,4.6875,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,5.0,3.5,,,,5.0,5.0,4.5,4.5,,,,,RCSA,0.28125
27,A,16.0,Ajorque Ludovic,18.0,7.0,9,5.14,4.5,,4.5,6.0,4.0,,,,,,,,,,4.5,,4.5,4.5,5.5,6.5,8.0,5.0,4.5,4.5,5.0,5.0,4.5,7.5,,4.5,5.0,7.5,4.0,3.5,4.5,6.0,5.0,,RCSA,1.3441666666666665
0,G,24.0,Gurtner Régis,38.0,,,5.526315789473684,6.0,4.5,5.0,6.5,6.0,4.5,5.0,6.0,6.0,4.0,4.0,5.5,8.0,6.0,5.5,5.0,5.0,6.0,5.5,6.0,4.5,8.0,5.5,7.0,5.0,5.5,4.5,5.0,7.5,5.5,5.5,7.0,4.0,6.0,5.5,6.0,3.5,4.5,ASC,1.120910384068279
1,G,3.0,Dreyer Matthieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASC,
2,D,5.0,El Hajjam Oualid,6.0,5.0,,4.318181818181818,4.5,4.0,,4.5,,,,4.5,4.5,3.0,,,5.0,,3.0,,5.0,,,,,,,,,,,,5.0,,,,,,4.5,,,,ASC,0.5136363636363636
3,D,10.0,Prince,30.0,,1 / (-1),4.783333333333333,,4.5,,,3.5,3.5,6.5,,6.0,3.0,5.0,3.0,5.5,3.5,3.5,5.5,5.0,6.0,6.0,4.0,4.0,5.0,5.0,5.5,4.0,6.0,4.5,5.0,5.5,6.0,5.0,5.0,4.0,,,,,5.0,ASC,0.9772988505747127
4,D,8.0,Bodmer Mathieu,10.0,16.0,1,4.653846153846154,5.0,5.0,5.0,5.0,5.5,5.0,4.0,4.0,5.0,4.0,6.0,4.5,,4.0,4.0,5.0,5.0,3.5,4.0,4.5,4.5,4.0,4.5,,,,,,4.5,,,,5.5,,5.0,,5.0,,ASC,0.3553846153846154
5,D,8.0,Adénon Khaled,22.0,1.0,(-1),4.695652173913044,4.5,3.5,5.5,5.5,4.0,3.0,,5.0,5.5,3.0,3.0,5.5,5.5,,4.5,5.0,5.5,6.0,5.0,4.0,,,,,,,,,,,,,,5.0,4.5,5.5,4.0,5.5,ASC,0.857707509881423
6,D,9.0,Dibassy Bakaye,32.0,2.0,1,4.838235294117647,4.5,4.0,5.0,6.5,4.0,,5.0,6.0,5.5,3.0,4.5,5.0,5.5,5.0,3.5,5.0,5.0,5.5,5.5,4.5,3.5,5.0,5.0,5.0,4.5,,5.0,,,4.5,5.5,4.5,4.5,5.5,4.5,5.0,4.0,6.0,ASC,0.5563725490196079
7,D,7.0,Lefort Jordan,21.0,2.0,,4.891304347826087,4.0,,6.0,6.5,,3.5,5.0,6.0,,,,4.0,6.0,3.0,4.0,,5.5,,,3.5,4.0,6.0,5.0,5.5,4.5,5.5,5.0,5.5,5.5,,4.0,,5.0,,,,,,ASC,0.9535573122529645
8,D,,Sy Sanasi,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,ASC,
9,D,13.0,Pieters Erik,14.0,1.0,1,5.2,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,5.0,4.0,7.5,5.0,5.5,5.0,4.5,3.0,6.0,6.5,5.5,3.5,6.0,ASC,1.3499999999999999
10,D,9.0,Krafth Emil,33.0,2.0,1,4.642857142857143,,5.0,6.0,5.0,4.5,5.0,5.0,5.0,5.0,3.0,4.0,4.5,5.0,3.5,,4.5,4.5,5.0,5.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,4.5,5.0,5.0,4.5,4.5,5.0,3.5,5.0,,5.5,4.0,5.0,ASC,0.3613445378151261
11,M,,Fofana Guessouma,2.0,1.0,,4.5,4.0,4.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASC,0.25
12,M,14.0,Monconduit Thomas,32.0,1.0,,5.045454545454546,,,,5.0,,4.0,5.0,5.5,6.0,3.0,6.5,5.0,6.0,4.5,4.0,5.0,5.0,5.0,4.5,3.5,5.0,5.5,4.5,7.0,4.5,5.5,4.5,5.5,5.5,5.0,5.0,4.5,5.0,,6.5,5.5,4.0,6.0,ASC,0.7400568181818181
13,M,5.0,Zungu Bongani,3.0,2.0,,4.9,,,6.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.5,3.5,,,,,,ASC,1.175
14,M,13.0,Gnahore Eddy,23.0,10.0,4,5.136363636363637,5.5,,7.0,6.0,5.0,6.0,7.0,5.0,,3.5,4.0,5.5,5.5,3.5,3.5,5.0,6.5,6.0,6.0,4.0,4.5,4.5,4.5,5.0,5.0,5.0,5.0,,,5.5,7.0,5.5,,4.5,4.0,5.5,4.5,5.0,ASC,0.9417613636363634
15,M,1.0,Traore Gaoussou,2.0,2.0,,5.25,5.0,5.5,,,5.5,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASC,0.08333333333333333
16,M,13.0,Timite Cheick,15.0,12.0,1,4.666666666666667,4.5,,,,,4.5,,,5.0,,4.0,4.5,,,4.0,,,5.0,5.0,4.0,5.0,4.0,4.5,5.0,4.5,5.0,4.5,5.5,4.0,5.0,5.0,5.5,6.0,4.5,4.0,4.5,4.0,5.0,ASC,0.28846153846153844
17,M,,Ganso,5.0,7.0,,4.958333333333333,,,,,6.0,4.0,5.5,5.5,5.0,3.5,5.0,5.5,5.5,4.5,5.0,4.5,,,,,,,,,,,,,,,,,,,,,,,ASC,0.5208333333333334
18,M,12.0,Blin Alexis,25.0,2.0,1,5.074074074074074,,,,,5.0,,,,,4.5,,5.0,6.5,5.0,4.0,4.5,4.5,,5.0,3.0,5.0,5.5,5.0,5.0,,6.5,5.5,6.0,5.5,5.5,5.0,4.5,4.0,6.5,4.5,6.5,4.5,5.0,ASC,0.7058404558404558
19,M,12.0,Mendoza John Stiven,22.0,3.0,2,4.78,4.5,5.0,7.0,4.5,,,,,,,,,5.5,5.0,3.5,4.0,6.0,6.0,3.5,4.0,4.0,4.0,,5.5,4.0,5.0,,5.0,,3.5,7.0,5.5,3.5,3.5,6.5,4.0,,,ASC,1.2308333333333334
20,A,4.0,Cornette Quentin,3.0,2.0,,4.3,4.0,4.0,,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,ASC,0.07500000000000001
21,A,12.0,Konate Moussa,21.0,6.0,7,4.796296296296297,4.0,6.0,8.5,4.5,3.5,4.5,5.0,4.5,5.0,4.5,5.0,,,,,,,,,,,4.5,4.0,5.5,4.0,6.0,5.5,4.5,4.5,5.0,7.5,3.5,,4.0,4.0,4.5,4.0,3.5,ASC,1.3319088319088317
22,A,,Kurzawa Rafal,2.0,9.0,,4.5,,4.5,4.5,,6.5,3.5,4.5,3.5,,,4.5,,,,,,,4.5,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,ASC,0.6
23,A,7.0,Ghoddos Saman,20.0,7.0,4,5.037037037037037,,,6.5,4.5,6.5,4.0,7.0,4.0,7.0,3.5,4.0,5.0,5.5,4.0,4.0,4.5,4.5,,4.5,,,,,5.5,5.0,6.0,5.0,5.5,4.5,,,,,5.0,4.5,5.0,4.0,7.0,ASC,1.0754985754985755
24,A,4.0,Segarel Stanley,,3.0,,4.333333333333333,,,,,,,,,,,,,,,,4.0,,4.5,,,4.5,,,,,,,,,,,,,,,,,,ASC,0.08333333333333333
25,A,8.0,Guirassy Sehrou,13.0,,3,5.153846153846154,,,,,,,,,,,,,,,,,,,,,,,4.0,4.5,5.0,7.0,5.0,7.0,,,,4.5,4.5,4.5,3.5,6.0,4.5,7.0,ASC,1.4326923076923077
26,A,12.0,Otero Juan Ferney,24.0,9.0,2,4.7272727272727275,5.0,4.0,5.0,5.0,4.0,,6.0,4.0,5.0,3.0,4.0,5.0,4.5,4.0,,4.0,6.0,5.5,4.5,4.5,6.5,6.0,5.0,,4.0,5.5,,4.5,4.5,4.5,4.5,4.0,6.5,4.5,,4.5,3.5,5.0,ASC,0.6889204545454544
0,G,21.0,Mendy Edouard,38.0,,,5.75,6.0,7.5,4.5,5.0,7.0,5.5,3.5,6.0,7.0,7.0,7.0,6.5,5.0,6.0,7.5,5.5,5.5,4.0,4.5,6.0,6.0,6.5,6.0,5.5,6.0,5.0,5.0,5.0,6.0,4.0,6.0,7.5,4.5,6.0,4.0,6.0,7.5,5.5,SR,1.1452702702702702
1,G,3.0,Carrasso Johan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,
2,D,5.0,Konan Ghislain,20.0,,,5.175,5.0,7.0,3.5,4.5,5.0,5.5,3.0,5.0,5.5,5.0,6.0,6.0,4.0,6.0,5.5,4.5,6.5,5.5,4.5,6.0,,,,,,,,,,,,,,,,,,,SR,0.9809210526315789
3,D,14.0,Abdelhamid Yunis,38.0,,(-1),5.2631578947368425,6.0,6.0,3.0,5.5,6.0,5.5,4.0,6.0,6.0,5.0,6.5,6.0,4.0,6.5,6.0,4.5,5.5,6.0,6.0,6.0,5.5,5.0,6.5,5.5,6.0,5.5,4.0,4.5,6.0,2.0,5.5,5.0,4.0,5.0,4.0,3.5,6.5,6.0,SR,1.1315789473684206
4,D,,Métanire Romain,4.0,1.0,,4.6,5.5,6.0,3.5,,,,4.5,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,SR,1.3
5,D,7.0,Fontaine Thomas,4.0,3.0,,5.071428571428571,5.5,6.0,4.5,5.0,,,,,,,,5.0,,,,,,,,,,5.0,,4.5,,,,,,,,,,,,,,,SR,0.2857142857142857
6,D,16.0,Engels Björn,33.0,,1 / (-1),5.333333333333333,,,,,5.5,5.0,4.0,5.0,5.5,5.5,7.0,6.0,4.5,6.0,5.5,5.0,6.0,5.0,6.0,5.5,5.5,6.0,6.0,5.5,6.5,5.0,5.5,6.5,5.5,3.5,5.5,5.5,4.0,5.0,3.0,4.5,6.0,,SR,0.7291666666666667
7,D,10.0,Foket Thomas,32.0,,,4.890625,,,,,5.5,5.5,,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,4.5,5.0,5.0,5.0,5.5,5.0,5.5,5.0,4.0,4.5,5.5,4.5,5.0,5.5,3.5,5.0,4.0,3.5,5.0,,SR,0.3989415322580645
8,D,9.0,Baba Abdul Rahman,11.0,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,5.5,5.5,4.0,4.0,6.0,3.5,5.0,3.0,,,7.5,SR,1.7
9,D,3.0,Disasi Axel,1.0,3.0,,5.0,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,6.5,SR,1.5
10,M,18.0,Romao Jacques-Alaixys,36.0,,,5.388888888888889,5.5,6.0,3.5,5.5,5.5,6.0,5.0,5.5,6.5,5.5,5.5,4.5,,5.5,5.5,5.0,6.5,5.0,5.0,6.5,7.0,5.5,6.0,5.5,6.0,6.0,5.0,5.5,6.0,4.0,5.0,5.5,4.0,,4.0,4.0,5.5,6.0,SR,0.6301587301587301
11,M,17.0,Chavalerin Xavier,36.0,,2,5.472222222222222,5.5,6.0,4.0,5.5,5.0,6.0,5.5,5.0,5.5,,5.5,6.0,4.0,6.0,6.0,5.0,5.5,6.0,6.5,6.0,5.0,5.5,6.0,5.5,6.0,6.0,,6.0,7.0,4.0,6.0,5.5,4.0,5.0,4.5,4.5,6.5,5.5,SR,0.5563492063492064
12,M,8.0,Martin Marvin,8.0,5.0,,4.8076923076923075,5.0,4.5,4.0,,,4.5,,5.0,,4.5,6.0,5.0,,,,,,5.0,4.5,,,4.5,,,,,,5.0,,,,,,,,,,5.0,SR,0.2307692307692308
13,M,,Ndom Aly,3.0,8.0,,4.7272727272727275,5.0,,,,5.0,,3.0,,5.0,5.0,4.5,,,5.0,5.0,5.0,4.5,5.0,,,,,,,,,,,,,,,,,,,,,SR,0.36818181818181817
14,M,16.0,Cafaro Mathieu,24.0,10.0,7,5.147058823529412,4.0,4.5,6.5,4.5,5.5,5.0,5.0,4.5,4.5,,5.0,7.0,4.0,5.0,4.5,4.5,,7.0,4.5,4.5,6.0,6.0,6.5,5.5,4.0,,6.5,5.0,,4.5,5.0,5.0,5.5,5.5,3.5,4.0,5.5,7.0,SR,0.9019607843137256
15,M,10.0,Doumbia Moussa,18.0,10.0,3,5.125,7.0,5.5,3.5,4.5,5.0,5.5,,,,4.5,5.5,5.5,,5.0,5.5,4.5,4.5,7.5,4.0,,,,,,4.5,5.0,4.5,,5.0,5.0,5.0,5.0,4.5,4.5,5.0,6.0,5.5,6.5,SR,0.7337962962962963
16,M,20.0,Oudin Remi,32.0,5.0,10,5.081081081081081,5.0,4.5,4.5,4.0,4.5,4.5,4.5,5.0,5.5,4.0,8.0,6.0,5.0,4.5,,3.5,5.5,4.5,3.5,6.0,6.5,4.0,5.0,6.0,7.0,8.0,5.0,5.0,6.5,5.0,7.0,4.5,4.0,4.0,3.0,4.0,5.0,6.0,SR,1.4237987987987992
17,M,8.0,Mbemba Nolan,4.0,4.0,,4.6875,,5.0,,4.5,,,5.0,,,,,,4.0,,,,,,,5.0,5.0,,4.5,,,,4.5,,,,,,,,,,,,SR,0.13839285714285715
18,M,7.0,Sheyi Ojo,3.0,12.0,,4.8,,,,5.0,4.5,5.0,3.5,5.0,5.0,5.0,,,5.0,,5.0,,,5.0,4.5,4.5,5.0,,,,,,,,,,,,,5.0,,5.0,,,SR,0.17142857142857143
19,M,8.0,Kamara Hassane,9.0,7.0,,5.09375,,,,,,,5.5,5.5,4.5,,,,,,,4.5,,,,5.0,4.5,6.0,5.5,5.0,,5.0,5.0,,5.0,,,,,,5.5,3.5,5.5,6.0,SR,0.40729166666666666
20,M,10.0,Dia Boulaye,8.0,10.0,3,5.055555555555555,,,,,,,,,,5.0,,5.0,5.0,6.0,4.5,,,,,,5.0,5.0,5.0,4.5,6.5,6.0,6.0,6.5,4.0,4.5,4.0,5.0,3.5,,,,,,SR,0.7320261437908496
21,M,8.0,Zeneli Arbër,8.0,7.0,3,4.833333333333333,,,,,,,,,,,,,,,,,,,,,,,4.5,4.0,6.0,7.0,4.5,7.0,4.5,3.5,3.5,4.5,4.0,5.0,3.5,6.0,,5.0,SR,1.3809523809523812
22,M,5.0,Moreto Cassama,1.0,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,SR,
23,M,9.0,Dingome Tristan,17.0,3.0,1,4.95,,,,,,,,,,,5.0,,4.0,,,,5.0,,,5.5,5.0,4.5,6.0,5.0,6.5,6.0,5.0,4.5,5.0,,6.0,4.0,3.5,4.5,3.5,,5.5,5.0,SR,0.6815789473684211
24,A,,Kyei Grejohn,,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,
25,A,8.0,Chavarria Pablo,23.0,7.0,5,4.616666666666666,5.0,6.5,3.5,5.0,4.5,4.5,4.5,4.5,4.0,5.5,4.5,5.0,4.0,5.5,4.0,3.5,5.0,,,6.0,4.5,4.0,,,,6.5,4.0,4.5,4.0,3.5,4.5,,4.0,,,3.5,4.5,6.0,SR,0.7186781609195403
26,A,3.0,Pinson Virgile,,1.0,,4.5,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,
27,A,9.0,Suk Hyun-Jun,8.0,14.0,3,4.613636363636363,,4.0,4.5,5.0,4.0,5.0,,5.0,4.5,3.0,,,4.0,,4.5,4.0,4.5,4.0,6.5,,,,6.5,4.0,4.5,,,,,4.0,,4.0,,,4.0,5.0,7.0,,SR,0.9269480519480517
0,G,18.0,Bernadoni Paul,38.0,,,5.618421052631579,5.0,6.5,7.5,3.5,4.5,5.5,6.0,5.0,6.0,5.0,5.5,8.0,7.5,7.0,6.0,5.5,6.5,4.5,2.5,6.0,5.0,6.0,5.5,6.0,6.5,6.0,5.5,5.0,4.0,6.0,6.0,5.0,5.0,3.5,6.5,7.0,6.5,5.0,NO,1.3166785206258889
