,club,firstname,id,lastname,position,quotation,teamId,ultraPosition,avgRate,sumGoals,currentChampionship,percentageStarter
292,Spezia,Matteo,player_153857,Ricci,3,17,2036,31,5.3,0.0,5.0,0.71
293,Spezia,Daniele,player_153867,Verde,4,5,2036,40,4.8,1.0,5.0,0.24
294,Sassuolo,Gian Marco,player_155620,Ferrari,2,15,2182,20,5.1,0.0,5.0,0.9400000000000001
295,Milan,Rade,player_155748,Krunic,3,8,120,32,5.0,0.0,5.0,0.12
296,Bologna,Arturo,player_155895,Calabresi,2,3,123,20,5,0.0,5.0,0.0
297,Benevento,Lorenzo,player_156245,Montipò,1,16,2000,10,5,0.0,5.0,1.0
298,Sampdoria,Omar,player_156267,Colley,2,10,603,20,4.9,1.0,5.0,0.59
299,Lazio,Vedat,player_156293,Muriqi,4,7,129,40,4.2,0.0,5.0,0.12
300,Lazio,Gonzalo,player_156305,Escalante,3,10,129,31,5.1,0.0,5.0,0.24
301,Lazio,Manuel,player_156323,Lazzari,3,11,129,31,5.0,1.0,5.0,0.76
302,Atalanta,Pierluigi,player_156683,Gollini,1,13,456,10,5.5,0.0,5.0,0.53
303,Lazio,,player_156689,Andreas Pereira,3,11,129,32,4.8,1.0,5.0,0.12
304,Cagliari,Alberto,player_156707,Cerri,4,7,124,40,4.3,0.0,5.0,0.06
305,Sampdoria,,player_156708,Keita Baldé,4,7,603,40,4.8,2.0,5.0,0.12
306,Benevento,Lorenzo,player_156883,Del Pinto,3,2,2000,31,4,0.0,5.0,0.0
307,Verona,Mattia,player_157008,Zaccagni,3,21,126,32,6.0,4.0,5.0,0.88
308,Atalanta,Ruslan,player_157374,Malinovskiy,3,19,456,32,5.4,1.0,5.0,0.35000000000000003
309,Parma,,player_157717,Hernani,3,17,131,31,5.3,3.0,5.0,0.8200000000000001
310,Fiorentina,Antonio,player_159039,Barreca,2,3,125,21,4.5,0.0,5.0,0.06
311,Genoa,Vittorio,player_159042,Parigini,4,4,990,40,5.1,0.0,5.0,0.0
312,Spezia,Emmanuel,player_159043,Gyasi,4,13,2036,40,4.9,1.0,5.0,0.8200000000000001
313,Sassuolo,Kaan,player_159522,Ayhan,2,9,2182,20,5.2,0.0,5.0,0.29
314,Atalanta,Aleksey,player_160174,Miranchuk,3,10,456,32,5.3,1.0,5.0,0.0
315,Sassuolo,Jeremy,player_160540,Toljan,2,8,2182,21,4.8,0.0,5.0,0.47000000000000003
316,Sampdoria,Alex,player_161490,Ferrari,2,8,603,20,5.2,0.0,5.0,0.29
317,Verona,Giangiacomo,player_161794,Magnani,2,8,126,20,5.0,0.0,5.0,0.35000000000000003
318,Milan,Davide,player_161918,Calabria,2,17,120,21,5.3,2.0,5.0,1.0
319,Verona,Federico,player_161919,Dimarco,2,12,126,21,5.6,2.0,5.0,0.88
320,Spezia,Elio,player_161921,Capradossi,2,2,2036,20,-,0.0,5.0,0.0
321,Torino,Federico,player_161932,Bonazzoli,4,11,135,40,4.7,1.0,5.0,0.24
322,Spezia,Alessandro,player_162330,Deiola,3,8,2036,31,5.0,0.0,5.0,0.24
323,Udinese,,player_162651,Samir,2,12,136,20,4.6,1.0,5.0,0.9400000000000001
324,Fiorentina,Bartlomiej,player_162842,Dragowski,1,17,125,10,5.4,0.0,5.0,1.0
325,Cagliari,Razvan,player_163632,Marin,3,13,124,31,4.9,1.0,5.0,0.9400000000000001
326,Sassuolo,,player_164099,Marlon Santos,2,7,2182,20,5.3,0.0,5.0,0.24
327,Lazio,Denis,player_164266,Vavro,2,3,129,20,5,0.0,5.0,0.0
328,Crotone,Tomislav,player_164543,Gomelt,3,3,744,31,4.8,0.0,5.0,0.0
329,Atalanta,Mario,player_164570,Pasalic,3,17,456,32,5.1,1.0,5.0,0.35000000000000003
330,Crotone,,player_164633,Simy,4,16,744,40,4.3,4.0,5.0,0.8200000000000001
331,Napoli,Amir,player_165196,Rrahmani,2,3,459,20,4.5,0.0,5.0,0.06
332,Cagliari,Giovanni,player_166016,Simeone,4,15,124,40,4.9,5.0,5.0,0.65
333,Genoa,Lukas,player_166965,Lerager,3,11,990,31,4.8,0.0,5.0,0.76
334,Lazio,Wesley,player_167075,Hoedt,2,9,129,20,5.0,0.0,5.0,0.35000000000000003
335,Udinese,Ignacio,player_168290,Pussetto,4,15,136,40,5.2,3.0,5.0,0.53
336,Crotone,Sebastiano,player_168618,Luperto,2,8,744,20,4.2,0.0,5.0,0.65
337,Napoli,Tiemoué,player_169102,Bakayoko,3,12,459,31,5.5,1.0,5.0,0.71
338,Lazio,Adam,player_169107,Marusic,2,11,129,21,5.1,0.0,5.0,0.76
339,Atalanta,Hans,player_170135,Hateboer,2,13,456,21,5.3,2.0,5.0,0.76
340,Spezia,Giuseppe,player_170346,Mastinu,3,5,2036,32,4.5,0.0,5.0,0.0
341,Lazio,Djavan,player_170857,Anderson,2,2,129,21,4.3,0.0,5.0,0.06
342,Inter,Roberto,player_171152,Gagliardini,3,12,127,31,5.2,2.0,5.0,0.53
343,Napoli,Alex,player_171366,Meret,1,9,459,10,5.4,0.0,5.0,0.41000000000000003
344,Inter,Nicolò,player_171384,Barella,3,16,127,32,5.4,1.0,5.0,0.8200000000000001
345,Sassuolo,Manuel,player_171387,Locatelli,3,24,2182,31,5.8,2.0,5.0,0.9400000000000001
346,Sassuolo,Filippo,player_171390,Romagna,2,3,2182,20,-,0.0,5.0,0.0
347,Bologna,Nehuén,player_171699,Paz,2,9,123,20,5.3,1.0,5.0,0.18
348,Fiorentina,Sofyan,player_172912,Amrabat,3,11,125,31,5.0,0.0,5.0,0.9400000000000001
349,Sassuolo,Lukas,player_173131,Haraslin,4,4,2182,40,4.6,0.0,5.0,0.12
350,Milan,Franck,player_173181,Kessié,3,29,120,31,6.0,6.0,5.0,0.88
351,Atalanta,Mattia,player_174651,Caldara,2,3,456,20,4.5,0.0,5.0,0.06
352,Benevento,Gabriele,player_174876,Moncini,4,6,2000,40,4.5,0.0,5.0,0.24
353,Juventus,Stefano,player_175274,Gori,1,1,128,10,-,0.0,5.0,0.0
354,Udinese,Kevin,player_175639,Bonifazi,2,8,136,20,4.7,0.0,5.0,0.41000000000000003
355,Crotone,,player_176485,Pedro Pereira,2,9,744,21,4.2,0.0,5.0,0.8200000000000001
356,Lazio,,player_176500,Madiu Bari,3,1,129,31,-,0.0,5.0,0.0
357,Napoli,Nikita,player_177880,Contini,1,3,459,10,-,0.0,5.0,0.0
358,Atalanta,Robin,player_177901,Gosens,2,21,456,21,5.7,5.0,5.0,0.71
359,Fiorentina,Lorenzo,player_178724,Venuti,2,8,125,21,4.8,0.0,5.0,0.35000000000000003
360,Sampdoria,Morten,player_179296,Thorsby,3,16,603,31,5.0,2.0,5.0,0.8200000000000001
361,Spezia,Simone,player_179329,Bastoni,2,8,2036,21,4.4,0.0,5.0,0.53
362,Napoli,Hirving,player_179361,Lozano,4,23,459,40,6.2,7.0,5.0,0.8200000000000001
363,Roma,Carles,player_179369,Pérez,3,7,121,32,4.7,1.0,5.0,0.06
364,Lazio,Sergej,player_180793,Milinkovic-Savic,3,21,129,32,5.4,3.0,5.0,0.8200000000000001
365,Torino,Amer,player_181055,Gojak,3,6,135,32,4.9,1.0,5.0,0.29
366,Udinese,Rolando,player_182514,Mandragora,3,5,136,31,4.9,0.0,5.0,0.06
367,Genoa,Francesco,player_182518,Cassata,3,3,990,31,-,0.0,5.0,0.0
368,Roma,Pau,player_182960,López,1,9,121,10,5.6,0.0,5.0,0.35000000000000003
369,Crotone,,player_183253,Eduardo Henrique,3,9,744,31,4.2,1.0,5.0,0.29
370,Benevento,Andrés,player_183383,Tello,3,10,2000,31,5,0.0,5.0,0.0
371,Parma,Yann,player_184095,Karamoh,4,9,131,40,4.7,1.0,5.0,0.59
372,Cagliari,Guglielmo,player_184254,Vicario,1,7,124,10,-,0.0,5.0,0.0
373,Udinese,,player_184289,Walace,3,6,136,31,4.9,0.0,5.0,0.24
374,Roma,,player_184441,Lorenzo Pellegrini,3,19,121,32,5.8,3.0,5.0,0.8200000000000001
375,Udinese,Hidde,player_184508,ter Avest,2,5,136,21,4.6,0.0,5.0,0.24
376,Lazio,Mohamed,player_184661,Fares,3,7,129,32,4.9,0.0,5.0,0.29
377,Verona,Kevin,player_185521,Rüegg,2,6,126,21,5.2,0.0,5.0,0.0
378,Roma,Rick,player_186665,Karsdorp,2,12,121,20,5.1,0.0,5.0,0.76
379,Cagliari,Marko,player_192252,Pajac,3,1,124,31,-,0.0,5.0,0.0
380,Cagliari,Nahitan,player_192351,Nández,3,14,124,31,5.2,1.0,5.0,0.71
381,Udinese,Kevin,player_192905,Lasagna,4,10,136,40,4.4,2.0,5.0,0.53
382,Spezia,Gennaro,player_193106,Acampora,3,4,2036,31,5.0,0.0,5.0,0.12
383,Milan,Andrea,player_193183,Conti,2,3,120,21,5,0.0,5.0,0.0
384,Milan,,player_193449,Samu Castillejo,3,10,120,32,5.1,1.0,5.0,0.29
385,Sampdoria,Emil,player_193509,Audero,1,17,603,10,5.6,0.0,5.0,1.0
386,Torino,Vanja,player_193773,Milinkovic-Savic,1,8,135,10,5.0,0.0,5.0,0.12
387,Spezia,Juan,player_195046,Ramos,2,3,2036,21,4.5,0.0,5.0,0.12
388,Cagliari,Marko,player_195303,Rog,3,12,124,32,5.3,0.0,5.0,0.8200000000000001
389,Udinese,Cristo,player_195504,González,4,3,136,40,-,0.0,5.0,0.0
390,Parma,Alberto,player_195516,Grassi,3,6,131,31,4.9,0.0,5.0,0.29
391,Crotone,Jacopo,player_195559,Petriccione,3,9,744,31,4.4,0.0,5.0,0.29
392,Sampdoria,Jakub,player_195577,Jankto,3,21,603,32,5.6,4.0,5.0,0.88
393,Fiorentina,Gaetano,player_195634,Castrovilli,3,17,125,32,5.3,4.0,5.0,0.88
394,Genoa,Filippo,player_195896,Melegoni,3,4,990,32,4.9,0.0,5.0,0.0
395,Genoa,Gianluca,player_195899,Scamacca,4,9,990,40,4.8,2.0,5.0,0.47000000000000003
396,Crotone,Aristóteles,player_196302,Romero,3,1,744,31,-,0.0,5.0,0.0
397,Parma,Giacomo,player_197903,Ricci,2,1,131,21,4,0.0,5.0,0.0
398,Torino,Simone,player_197983,Edera,3,5,135,32,5.5,0.0,5.0,0.0
399,Roma,Gianluca,player_198374,Mancini,2,14,121,20,5.2,2.0,5.0,0.88
400,Roma,Borja,player_199248,Mayoral,4,10,121,40,4.7,3.0,5.0,0.18
401,Udinese,Jean-Victor,player_199666,Makengo,3,5,136,31,4.8,0.0,5.0,0.0
402,Spezia,Riccardo,player_201333,Marchizza,2,8,2036,20,4.8,0.0,5.0,0.35000000000000003
403,Napoli,Fabián,player_201379,Ruiz,3,22,459,31,5.5,1.0,5.0,0.76
404,Verona,Andrea,player_201652,Favilli,4,6,126,40,4.6,2.0,5.0,0.12
405,Milan,Ismael,player_202041,Bennacer,3,16,120,31,5.5,0.0,5.0,0.41000000000000003
406,Genoa,Paolo,player_202903,Ghiglione,2,9,990,21,4.9,0.0,5.0,0.53
407,Juventus,Rodrigo,player_202993,Bentancur,3,19,128,31,5.6,0.0,5.0,0.65
408,Juventus,,player_204043,Arthur,3,10,128,31,5.6,0.0,5.0,0.41000000000000003
409,Spezia,,player_204069,Léo Sena,3,4,2036,31,5,0.0,5.0,0.0
410,Parma,Yordan,player_204562,Osorio,2,9,131,20,4.6,0.0,5.0,0.59
411,Spezia,Martin,player_204631,Erlic,2,7,2036,20,4.6,0.0,5.0,0.41000000000000003
412,Milan,Gianluigi,player_204936,Donnarumma,1,20,120,10,5.7,0.0,5.0,0.9400000000000001
413,Genoa,Eldor,player_205048,Shomurodov,4,9,990,40,4.8,2.0,5.0,0.41000000000000003
414,Crotone,Vladimir,player_205578,Golemic,2,5,744,20,4.0,2.0,5.0,0.53
415,Sampdoria,Antonino,player_208339,La Gumina,4,5,603,40,4.8,0.0,5.0,0.12
416,Juventus,Luca,player_209343,Coccolo,2,1,128,20,-,0.0,5.0,0.0
417,Fiorentina,Patrick,player_209353,Cutrone,4,7,125,40,4.3,0.0,5.0,0.0
418,Juventus,Matthijs,player_209365,de Ligt,2,14,128,20,5.3,0.0,5.0,0.53
419,Fiorentina,Lucas,player_209736,Martínez Quarta,2,3,125,20,4.4,0.0,5.0,0.12
420,Inter,,player_209737,Lautaro Martínez,4,28,127,40,5.5,9.0,5.0,0.76
421,Bologna,Mattias,player_210912,Svanberg,3,12,123,31,5.2,2.0,5.0,0.59
422,Torino,Sasa,player_212314,Lukic,3,12,135,31,5.1,3.0,5.0,0.65
423,Roma,Amadou,player_212533,Diawara,3,6,121,31,5.2,0.0,5.0,0.06
424,Torino,Mergim,player_212667,Vojvoda,2,9,135,21,4.9,0.0,5.0,0.41000000000000003
425,Torino,,player_212721,Lyanco,2,9,135,20,4.9,0.0,5.0,0.8200000000000001
426,Spezia,Paolo,player_213364,Bartolomei,3,4,2036,31,4.5,0.0,5.0,0.18
427,Spezia,Cristian,player_213534,Dell'Orco,2,6,2036,21,4.8,0.0,5.0,0.06
428,Atalanta,Boris,player_213535,Radunovic,1,3,456,10,-,0.0,5.0,0.0
429,Sassuolo,Maxime,player_213965,Lopez,3,11,2182,32,4.9,1.0,5.0,0.65
430,Spezia,Nahuel,player_214064,Estévez,3,10,2036,31,5.2,0.0,5.0,0.53
431,Atalanta,Sam,player_215145,Lammers,4,6,456,40,4.6,2.0,5.0,0.06
432,Parma,Giuseppe,player_215312,Pezzella,2,6,131,21,4.8,0.0,5.0,0.47000000000000003
433,Spezia,Luca,player_215421,Vignali,2,6,2036,21,4.9,0.0,5.0,0.35000000000000003
434,Lazio,,player_215510,Luiz Felipe,2,8,129,20,5.1,0.0,5.0,0.47000000000000003
435,Inter,Ionut,player_215531,Radu,1,2,127,10,-,0.0,5.0,0.0
436,Inter,Alessandro,player_215977,Bastoni,2,12,127,20,5.4,0.0,5.0,0.8200000000000001
437,Milan,Matteo,player_215979,Gabbia,2,7,120,20,5.6,0.0,5.0,0.35000000000000003
438,Genoa,,player_215981,Luca Pellegrini,2,8,990,21,4.5,0.0,5.0,0.41000000000000003
439,Cagliari,Alessandro,player_216035,Tripaldelli,2,6,124,21,4.4,0.0,5.0,0.18
440,Inter,Andrea,player_216040,Pinamonti,4,4,127,40,4,0.0,5.0,0.0
441,Milan,,player_216051,Diogo Dalot,2,5,120,21,4.8,0.0,5.0,0.18
442,Milan,,player_216065,Rafael Leão,4,12,120,40,5.9,5.0,5.0,0.65
443,Milan,Brahim,player_216183,Díaz,3,8,120,32,5.2,1.0,5.0,0.47000000000000003
444,Cagliari,Adam,player_218005,Ounas,3,7,124,32,4.9,0.0,5.0,0.18
445,Udinese,Thomas,player_218127,Ouwejan,2,4,136,21,4.5,0.0,5.0,0.18
446,Bologna,Kingsley,player_218324,Michael,3,2,123,31,-,0.0,5.0,0.0
447,Napoli,Victor,player_218329,Osimhen,4,17,459,40,5.7,2.0,5.0,0.29
448,Sassuolo,,player_218441,Rogerio,2,9,2182,21,5.0,0.0,5.0,0.53
449,Spezia,M'Bala,player_218707,Nzola,4,24,2036,40,5.5,9.0,5.0,0.71
450,Verona,Antonin,player_218784,Barak,3,15,126,32,5.5,3.0,5.0,0.71
451,Crotone,Denis,player_219348,Dragus,4,6,744,40,4.3,0.0,5.0,0.06
452,Genoa,Joel,player_219727,Asoro,4,1,990,40,-,0.0,5.0,0.0
453,Udinese,,player_220063,Rodrigo Becão,2,10,136,20,4.6,0.0,5.0,0.8200000000000001
454,Crotone,Giovanni,player_220091,Crociata,3,5,744,32,4.8,0.0,5.0,0.0
455,Cagliari,Simone,player_220176,Pinna,2,2,124,21,-,0.0,5.0,0.0
456,Udinese,Nahuel,player_221586,Molina,2,4,136,21,4.9,0.0,5.0,0.18
457,Verona,Ronaldo,player_221608,Vieira,3,4,126,31,5.3,0.0,5.0,0.12
458,Atalanta,Cristian,player_221632,Romero,2,10,456,20,5.3,0.0,5.0,0.65
459,Milan,,player_222329,Léo Duarte,2,2,120,20,5,0.0,5.0,0.0
460,Sassuolo,Nicolás,player_222448,Schiappacasse,4,2,2182,40,4.5,0.0,5.0,0.0
461,Atalanta,Fabio,player_222467,Depaoli,2,4,456,21,4.3,0.0,5.0,0.24
462,Milan,Theo,player_222784,Hernández,2,36,120,21,6.0,4.0,5.0,0.88
463,Fiorentina,,player_223434,Igor Julio,2,9,125,20,4.9,0.0,5.0,0.41000000000000003
464,Cagliari,Fabrizio,player_223475,Caligara,3,7,124,31,4.8,0.0,5.0,0.12
465,Juventus,Federico,player_223541,Chiesa,4,17,128,40,5.8,5.0,5.0,0.76
466,Bologna,Takehiro,player_223723,Tomiyasu,2,12,123,21,4.7,2.0,5.0,1.0
467,Inter,Achraf,player_223760,Hakimi,2,24,127,21,5.6,6.0,5.0,0.65
468,Bologna,Riccardo,player_223966,Orsolini,4,16,123,40,5.3,2.0,5.0,0.59
469,Sassuolo,Mert,player_224990,Müldür,2,8,2182,21,4.6,0.0,5.0,0.41000000000000003
470,Lazio,Abukar,player_225050,Mohamed,3,1,129,31,-,0.0,5.0,0.0
471,Fiorentina,Dusan,player_225479,Vlahovic,4,15,125,40,4.5,6.0,5.0,0.76
472,Napoli,Eljif,player_225807,Elmas,3,11,459,32,5.2,1.0,5.0,0.0
473,Milan,Jens Petter,player_225942,Hauge,3,10,120,32,5.0,1.0,5.0,0.12
474,Lazio,Nicolò,player_226257,Armini,2,1,129,20,-,0.0,5.0,0.0
475,Atalanta,Emmanuel,player_226262,Gyabuaa,3,1,456,31,5,0.0,5.0,0.0
476,Spezia,Roberto,player_226267,Piccoli,4,9,2036,40,4.5,1.0,5.0,0.12
477,Atalanta,Alessandro,player_226269,Cortinovis,3,1,456,32,-,0.0,5.0,0.0
478,Milan,Riccardo,player_226272,Tonin,4,1,120,40,-,0.0,5.0,0.0
479,Bologna,Edoardo,player_226273,Vergani,4,2,123,40,4.5,0.0,5.0,0.0
480,Fiorentina,Nikola,player_227444,Milenkovic,2,15,125,20,5.2,2.0,5.0,0.9400000000000001
481,Sampdoria,Karlo,player_229695,Letica,1,7,603,10,-,0.0,5.0,0.0
482,Crotone,Arkadiusz,player_229798,Reca,2,12,744,21,4.6,1.0,5.0,0.88
483,Spezia,Ardian,player_229912,Ismajli,2,4,2036,20,5.3,0.0,5.0,0.12
484,Bologna,Jerdy,player_230152,Schouten,3,11,123,31,5.3,0.0,5.0,0.8200000000000001
485,Inter,Axel,player_230651,Bakayoko,4,1,127,40,-,0.0,5.0,0.0
486,Crotone,Milos,player_230804,Vulic,3,10,744,32,4.7,0.0,5.0,0.47000000000000003
487,Crotone,Niccolò,player_230836,Zanellato,3,6,744,32,4.5,1.0,5.0,0.47000000000000003
488,Spezia,Titas,player_232048,Krapikas,1,3,2036,10,-,0.0,5.0,0.0
489,Fiorentina,Christian,player_232061,Kouamé,4,8,125,40,4.3,1.0,5.0,0.29
490,Spezia,Giulio,player_233558,Maggiore,3,10,2036,31,4.9,0.0,5.0,0.41000000000000003
491,Benevento,Abdallah,player_233568,Basit,3,2,2000,31,-,0.0,5.0,0.0
492,Crotone,Giuseppe,player_235247,Cuomo,2,9,744,20,4.3,0.0,5.0,0.29
493,Verona,Andrea,player_235447,Danzi,3,4,126,31,4.3,0.0,5.0,0.06
494,Cagliari,Riccardo,player_235454,Sottil,4,12,124,40,5.2,2.0,5.0,0.71
495,Cagliari,Gabriele,player_235584,Zappa,2,11,124,21,4.6,0.0,5.0,0.8200000000000001
496,Bologna,Federico,player_235879,Ravaglia,1,2,123,10,2.5,0.0,5.0,0.06
497,Parma,Juan,player_235934,Brunetta,3,9,131,32,5.0,0.0,5.0,0.06
498,Juventus,Daouda,player_240939,Peeters,3,1,128,31,-,0.0,5.0,0.0
499,Juventus,Weston,player_241519,McKennie,3,14,128,31,5.6,2.0,5.0,0.53
500,Bologna,Emanuel,player_244290,Vignato,3,12,123,32,5.1,1.0,5.0,0.29
501,Lazio,Sofian,player_244291,Kiyine,3,1,129,32,-,0.0,5.0,0.0
502,Juventus,Giacomo,player_244421,Vrioni,4,1,128,40,4.5,0.0,5.0,0.0
503,Roma,Nicolò,player_245414,Zaniolo,3,2,121,32,-,0.0,5.0,0.0
504,Juventus,Gianluca,player_246002,Frabotta,2,6,128,21,5.0,0.0,5.0,0.35000000000000003
505,Torino,Alessandro,player_247359,Buongiorno,2,3,135,20,5.0,0.0,5.0,0.12
506,Bologna,Sebastian,player_247362,Breza,1,1,123,10,-,0.0,5.0,0.0
507,Juventus,Hamza,player_247388,Rafia,3,1,128,32,-,0.0,5.0,0.0
508,Juventus,Koni,player_248881,de Winter,2,1,128,20,-,0.0,5.0,0.0
509,Inter,Tibo,player_248888,Persyn,3,1,127,32,-,0.0,5.0,0.0
510,Udinese,Mamadou,player_249710,Coulibaly,3,3,136,31,4.5,0.0,5.0,0.12
511,Bologna,Nicolás,player_250199,Domínguez,3,13,123,31,5.2,1.0,5.0,0.35000000000000003
512,Sampdoria,Nik,player_250992,Prelec,4,1,603,40,-,0.0,5.0,0.0
513,Sampdoria,Mehdi,player_423768,Léris,3,7,603,32,5.1,0.0,5.0,0.06
514,Sassuolo,Hamed Junior,player_424044,Traore,3,14,2182,32,5.3,2.0,5.0,0.47000000000000003
515,Juventus,Franco,player_425703,Israel,1,1,128,10,-,0.0,5.0,0.0
516,Torino,,player_428585,Bremer,2,10,135,20,4.9,2.0,5.0,0.8200000000000001
517,Spezia,Julian,player_428785,Chabot,2,9,2036,20,4.9,1.0,5.0,0.71
518,Verona,,player_428897,Eddie Salcedo,4,8,126,40,4.7,0.0,5.0,0.24
519,Cagliari,Sebastian,player_429187,Walukiewicz,2,9,124,20,4.5,0.0,5.0,0.9400000000000001
520,Cagliari,Matteo,player_429453,Tramoni,3,6,124,32,4.9,0.0,5.0,0.0
521,Bologna,Andreas,player_430368,Skov Olsen,3,4,123,32,5.0,1.0,5.0,0.12
522,Roma,,player_430788,Ibañez,2,14,121,20,5.2,0.0,5.0,0.9400000000000001
523,Verona,Ivan,player_430848,Ilic,3,12,126,31,5.1,1.0,5.0,0.41000000000000003
524,Sampdoria,Tommaso,player_431079,Augello,2,11,603,21,4.8,1.0,5.0,0.9400000000000001
525,Fiorentina,Federico,player_431959,Brancolini,1,3,125,10,-,0.0,5.0,0.0
526,Crotone,Junior,player_432070,Messias,4,17,744,40,5.1,6.0,5.0,1.0
527,Atalanta,Matteo,player_432105,Pessina,3,12,456,32,5.4,1.0,5.0,0.47000000000000003
528,Parma,Andrea,player_432157,Dini,1,1,131,10,-,0.0,5.0,0.0
529,Milan,Sandro,player_432422,Tonali,3,10,120,31,4.9,0.0,5.0,0.53
530,Roma,Marash,player_433059,Kumbulla,2,8,121,20,5.2,1.0,5.0,0.35000000000000003
531,Verona,Nicola,player_433060,Borghetto,1,1,126,10,-,0.0,5.0,0.0
532,Sassuolo,Stefano,player_433128,Turati,1,3,2182,10,-,0.0,5.0,0.0
533,Verona,Yildirim Mert,player_433734,Çetin,2,5,126,20,5.3,0.0,5.0,0.18
534,Udinese,Petar,player_435580,Micin,3,1,136,32,-,0.0,5.0,0.0
535,Benevento,Daam,player_437743,Foulon,2,10,2000,21,4.8,0.0,5.0,0.41000000000000003
536,Milan,Alexis,player_437746,Saelemaekers,2,19,120,21,5.3,2.0,5.0,0.65
537,Parma,Hans,player_437784,Nicolussi Caviglia,3,1,131,32,-,0.0,5.0,0.0
538,Juventus,Alessandro,player_437791,Di Pardo,3,1,128,32,-,0.0,5.0,0.0
539,Juventus,Manolo,player_437802,Portanova,3,2,128,32,5.0,0.0,5.0,0.06
540,Juventus,,player_438539,Wesley,2,1,128,21,-,0.0,5.0,0.0
541,Juventus,Merih,player_439128,Demiral,2,8,128,20,5.7,0.0,5.0,0.35000000000000003
542,Parma,Mihai Valentin,player_439185,Mihaila,4,2,131,40,4.2,0.0,5.0,0.0
543,Cagliari,Nicolo,player_439568,Cabras,1,1,124,10,-,0.0,5.0,0.0
544,Sampdoria,Mikkel,player_440089,Damsgaard,3,13,603,32,5.3,2.0,5.0,0.53
545,Udinese,Manuel,player_440705,Gasparini,1,3,136,10,-,0.0,5.0,0.0
546,Bologna,Musa,player_442430,Barrow,4,17,123,40,5.3,3.0,5.0,0.88
547,Torino,Vincenzo,player_442661,Millico,3,4,135,32,4.5,0.0,5.0,0.0
548,Cagliari,Christian,player_444628,Oliva,3,8,124,31,4.9,0.0,5.0,0.12
549,Verona,Bachir,player_444778,Manè,3,2,126,31,-,0.0,5.0,0.0
550,Spezia,Kevin,player_444845,Agudelo,3,9,2036,32,5.0,1.0,5.0,0.41000000000000003
551,Juventus,Dejan,player_445044,Kulusevski,3,25,128,32,5.4,3.0,5.0,0.41000000000000003
552,Sassuolo,Giacomo,player_446969,Raspadori,4,8,2182,40,4.8,1.0,5.0,0.29
553,Benevento,Siriki,player_448055,Sanogo,3,1,2000,31,-,0.0,5.0,0.0
554,Torino,Michel Ndary,player_449470,Adopo,3,1,135,31,-,0.0,5.0,0.0
555,Bologna,Andri Fannar,player_449580,Baldursson,3,6,123,31,4.6,0.0,5.0,0.06
556,Lazio,Mattia,player_449700,Novella,2,1,129,21,-,0.0,5.0,0.0
557,Torino,Erick,player_449750,Ferigra,2,1,135,20,-,0.0,5.0,0.0
558,Parma,Simon,player_449790,Sohm,3,9,131,32,4.5,0.0,5.0,0.29
559,Verona,Bogdan,player_449822,Jocic,3,1,126,32,-,0.0,5.0,0.0
560,Juventus,,player_449991,Felix Correia,4,1,128,40,-,0.0,5.0,0.0
561,Atalanta,Ludovico,player_450014,Gelmi,1,1,456,10,-,0.0,5.0,0.0
562,Fiorentina,Fabio,player_450017,Ponsi,2,1,125,21,-,0.0,5.0,0.0
563,Torino,,player_450019,Jean Greco,3,1,135,31,-,0.0,5.0,0.0
564,Genoa,Nicolò,player_450024,Rovella,3,6,990,31,4.7,0.0,5.0,0.41000000000000003
565,Milan,Lorenzo,player_450025,Colombo,4,5,120,40,4.5,0.0,5.0,0.06
566,Sampdoria,Kristoffer,player_450048,Askildsen,3,2,603,31,5,0.0,5.0,0.0
567,Roma,Gonzalo,player_450782,Villar,3,12,121,31,5.4,0.0,5.0,0.47000000000000003
568,Atalanta,Bosko,player_455774,Sutalo,2,5,456,20,4.8,0.0,5.0,0.12
569,Genoa,Daniel,player_455805,Dumbravanu,2,1,990,20,-,0.0,5.0,0.0
570,Genoa,Lennart,player_458919,Czyborra,2,7,990,21,4.7,0.0,5.0,0.35000000000000003
571,Spezia,Tommaso,player_459025,Pobega,3,10,2036,31,5.0,3.0,5.0,0.53
572,Verona,Ivor,player_459089,Pandur,1,3,126,10,-,0.0,5.0,0.0
573,Fiorentina,,player_459362,Tòfol Montiel,3,1,125,32,-,0.0,5.0,0.0
574,Parma,Maxime,player_459897,Busi,2,9,131,21,4.4,0.0,5.0,0.29
575,Parma,Giuseppe,player_462431,Carriero,3,1,131,31,-,0.0,5.0,0.0
576,Parma,Lautaro,player_462487,Valenti,2,3,131,20,4.8,0.0,5.0,0.12
577,Atalanta,Marco,player_462537,Carnesecchi,1,1,456,10,-,0.0,5.0,0.0
578,Torino,Jacopo,player_463427,Segre,3,5,135,31,5.1,0.0,5.0,0.0
579,Crotone,Silvestre,player_463901,Tripoli,4,1,744,40,-,0.0,5.0,0.0
580,Parma,Andrea,player_465614,Adorante,4,2,131,40,4,0.0,5.0,0.0
581,Inter,Filip,player_465626,Stankovic,1,2,127,10,-,0.0,5.0,0.0
582,Inter,Gaetano Pio,player_465628,Oristanio,4,1,127,40,-,0.0,5.0,0.0
583,Inter,Nicholas,player_465649,Bonfanti,4,1,127,40,-,0.0,5.0,0.0
584,Inter,Riccardo Boscolo,player_465658,Chio,3,1,127,31,-,0.0,5.0,0.0
