,club,firstname,id,lastname,position,quotation,teamId,ultraPosition,avgRate,sumGoals,currentChampionship,percentageStarter
294,Nîmes,,player_210187,Sidy Sarr,3,8,2336,31,4.9,0.0,1.0,0.21
295,Nîmes,Moussa,player_210202,Koné,4,8,2336,40,4.4,2.0,1.0,0.21
296,Bordeaux,Vukasin,player_210228,Jovanovic,2,3,140,20,-,0.0,1.0,0.0
297,Angers,Souleyman,player_210456,Doumbia,2,8,2128,21,4.9,0.0,1.0,0.68
298,Rennes,Nayef,player_210494,Aguerd,2,16,150,20,5.4,3.0,1.0,0.89
299,Nice,Pierre,player_212325,Lees-Melou,3,24,1395,32,6.0,3.0,1.0,0.58
300,Rennes,,player_212752,Dalbert,2,9,150,21,5.0,0.0,1.0,0.11
301,Bordeaux,Toma,player_212851,Basic,3,13,140,31,5.2,3.0,1.0,1.0
302,Nantes,Ludovic,player_213940,Blas,3,24,430,32,5.4,5.0,1.0,0.79
303,Metz,Fabien,player_214245,Centonze,2,13,145,21,5.5,0.0,1.0,0.9500000000000001
304,Strasbourg,Habib,player_214254,Diallo,4,19,153,40,5.4,7.0,1.0,0.58
305,Monaco,Youssef,player_214472,Aït Bennasser,3,3,146,31,-,0.0,1.0,0.0
306,Rennes,,player_214473,Faitout Maouassa,2,10,150,21,5.2,0.0,1.0,0.42
307,Bordeaux,Enock,player_215046,Kwateng,2,7,140,21,4.9,0.0,1.0,0.21
308,Angers,,player_215047,Lassana Coulibaly,3,11,2128,31,5.0,0.0,1.0,0.37
309,Lille,Timothy,player_215473,Weah,4,13,429,40,4.7,2.0,1.0,0.11
310,Lyon,Tinotenda,player_215669,Kadewere,4,26,143,40,5.5,7.0,1.0,0.74
311,Monaco,,player_216055,Florentino Luís,3,7,146,31,4.8,0.0,1.0,0.11
312,Brest,Gautier,player_216100,Larsonneur,1,20,862,10,5.4,0.0,1.0,1.0
313,Saint-Étienne,Denis,player_216227,Bouanga,3,21,152,32,4.8,3.0,1.0,0.84
314,Lorient,Yoane,player_216646,Wissa,4,19,694,40,5.3,5.0,1.0,0.84
315,Marseille,Pol,player_216791,Lirola,2,6,144,21,4.9,0.0,1.0,0.21
316,Metz,,player_217486,Adama Traoré,4,2,145,40,-,0.0,1.0,0.0
317,Reims,Mathieu,player_217597,Cafaro,3,15,1423,32,5.5,3.0,1.0,0.68
318,Nantes,,player_217872,Charles Traoré,2,9,430,21,4.8,1.0,1.0,0.32
319,Reims,Wout,player_218218,Faes,2,12,1423,20,5.1,1.0,1.0,0.84
320,Metz,Mamadou,player_218240,Fofana,2,12,145,20,5.0,0.0,1.0,0.42
321,Nice,Alexis,player_218357,Claude Maurice,3,10,1395,32,4.5,1.0,1.0,0.26
322,Nîmes,Lamine,player_218366,Fomba,3,7,2336,31,4.8,0.0,1.0,0.53
323,Metz,Kevin,player_218796,N'Doram,3,4,145,31,-,0.0,1.0,0.0
324,Nantes,Batista,player_219286,Mendy,2,3,430,20,4.5,0.0,1.0,0.0
325,Lille,Alexis,player_219289,Flips,3,1,429,32,-,0.0,1.0,0.0
326,Monaco,Aurelien,player_219292,Tchouameni,3,10,146,31,5.2,0.0,1.0,0.9500000000000001
327,Lyon,Maxence,player_219296,Caqueret,3,9,143,31,4.9,0.0,1.0,0.42
328,Rennes,Romain,player_219873,Del Castillo,4,7,150,40,5.3,0.0,1.0,0.26
329,Lens,Simon,player_219969,Banza,4,12,142,40,4.9,2.0,1.0,0.26
330,Brest,Ronaël,player_220074,Pierre-Gabriel,2,13,862,21,5.1,1.0,1.0,0.74
331,Paris,Kylian,player_220160,Mbappé,4,47,149,40,6.1,12.0,1.0,0.58
332,Lille,Sven,player_220237,Botman,2,16,429,20,5.5,0.0,1.0,1.0
333,Monaco,Axel,player_220362,Disasi,2,16,146,20,5.0,3.0,1.0,0.79
334,Lorient,Quentin,player_220494,Boisgard,3,12,694,32,5.2,1.0,1.0,0.63
335,Lille,Yusuf,player_220734,Yazici,3,18,429,32,5.5,5.0,1.0,0.21
336,Lorient,Andreaw,player_220872,Gravillon,2,8,694,20,4.4,1.0,1.0,0.58
337,Brest,Ferris,player_221024,N'Goma,3,3,862,31,-,0.0,1.0,0.0
338,Lens,Jonathan,player_221095,Clauss,3,8,142,31,4.9,0.0,1.0,0.63
339,Metz,,player_221542,Vágner Dias,3,8,145,32,4.7,0.0,1.0,0.05
340,Metz,Matthieu,player_221987,Udol,2,6,145,21,5.2,0.0,1.0,0.47000000000000003
341,Saint-Étienne,Panagiotis,player_222786,Retsos,2,4,152,20,4.5,0.0,1.0,0.21
342,Angers,Mathias,player_223140,Pereira Lage,3,16,2128,32,5.4,3.0,1.0,0.47000000000000003
343,Lille,,player_223908,Luiz Araújo,4,14,429,40,5.9,3.0,1.0,0.42
344,Lyon,,player_224024,Lucas Paquetá,3,16,143,32,5.8,1.0,1.0,0.58
345,Angers,,player_224077,Elhadji Djibril Diaw,2,1,2128,20,-,0.0,1.0,0.0
346,Lorient,Stéphane,player_224297,Diarra,4,5,694,40,4.6,0.0,1.0,0.11
347,Lens,Facundo,player_224868,Medina,2,6,142,21,4.7,1.0,1.0,0.53
348,Bordeaux,Samuel,player_225702,Kalu,3,6,140,32,5.3,2.0,1.0,0.26
349,Monaco,Fode,player_225897,Ballo-Toure,2,8,146,21,4.8,0.0,1.0,0.26
350,Lille,Boubakary,player_225902,Soumaré,3,12,429,31,5.1,0.0,1.0,0.42
351,Nîmes,Sofiane,player_225997,Alakouch,2,8,2336,21,4.4,0.0,1.0,0.26
352,Monaco,Samuel,player_226194,Grandsir,3,4,146,32,-,0.0,1.0,0.0
353,Strasbourg,Ibrahima,player_226451,Sissoko,3,10,153,31,5.3,0.0,1.0,0.84
354,Marseille,Boubacar,player_226944,Kamara,2,17,144,20,5.5,0.0,1.0,0.89
355,Nîmes,Amine,player_226948,Karraoui,4,1,2336,40,-,0.0,1.0,0.0
356,Metz,,player_228254,Kiki Kouyate,2,12,145,20,5.5,0.0,1.0,0.37
357,Strasbourg,Dimitri,player_228322,Lienard,3,13,153,32,5.2,1.0,1.0,0.32
358,Montpellier,Keagan,player_228361,Dolly,3,9,147,32,4.9,0.0,1.0,0.11
359,Lyon,Djamel,player_228373,Benlamri,2,5,143,20,5.2,0.0,1.0,0.0
360,Monaco,Radoslaw,player_228539,Majecki,1,7,146,10,5.0,0.0,1.0,0.05
361,Reims,Dario,player_228563,Maresic,2,6,1423,20,4.6,0.0,1.0,0.21
362,Lorient,Houboulang,player_229222,Mendes,2,5,694,21,3.9,0.0,1.0,0.47000000000000003
363,Bordeaux,Remi,player_229230,Oudin,3,15,140,32,5.4,4.0,1.0,0.63
364,Monaco,Henry,player_229273,Onyekuru,3,5,146,32,4.8,0.0,1.0,0.11
365,Lens,Clement,player_229605,Michelin,2,9,142,21,5.1,0.0,1.0,0.32
366,Nice,Jordan,player_229707,Lotomba,2,12,1395,21,4.9,1.0,1.0,0.84
367,Strasbourg,Lebo,player_230337,Mothiba,4,4,153,40,-,0.0,1.0,0.0
368,Metz,Manuel,player_230443,Cabit,2,2,145,21,-,0.0,1.0,0.0
369,Lens,Aleksandar,player_230801,Radovanovic,2,5,142,20,3.0,0.0,1.0,0.05
370,Monaco,,player_230971,Caio Henrique,2,9,146,21,5.3,0.0,1.0,0.42
371,Strasbourg,Jean-Ricner,player_231057,Bellegarde,3,10,153,31,5.4,0.0,1.0,0.84
372,Metz,Dylan,player_231058,Bronn,2,13,145,20,5.1,1.0,1.0,1.0
373,Reims,Yehvann,player_231875,Diouf,1,6,1423,10,5.5,0.0,1.0,0.05
374,Brest,Jean-Kevin,player_231881,Duverne,2,11,862,20,4.5,1.0,1.0,0.89
375,Lyon,Houssem,player_231961,Aouar,3,23,143,32,5.6,3.0,1.0,0.74
376,Rennes,Martin,player_232176,Terrier,3,13,150,32,5.3,2.0,1.0,0.58
377,Nîmes,Patrick,player_232197,Burner,2,7,2336,21,4.6,0.0,1.0,0.47000000000000003
378,Strasbourg,Anthony,player_232240,Caci,2,7,153,21,4.8,0.0,1.0,0.68
379,Reims,Fraser,player_232828,Hornby,3,4,1423,32,4.3,0.0,1.0,0.0
380,Saint-Étienne,Arnaud,player_235050,Nordin,3,12,152,32,5.4,2.0,1.0,0.53
381,Brest,Irvin,player_240145,Cardona,4,14,862,40,4.7,5.0,1.0,0.63
382,Bordeaux,Mehdi,player_240153,Zerkane,3,10,140,32,4.8,0.0,1.0,0.42
383,Saint-Étienne,Alexis,player_240185,Guendouz,1,1,152,10,-,0.0,1.0,0.0
384,Reims,Kaj,player_240860,Sierhuis,4,7,1423,40,4.5,0.0,1.0,0.32
385,Reims,Thibault,player_241059,De Smet,2,5,1423,21,4.4,0.0,1.0,0.21
386,Saint-Étienne,Rayan,player_241099,Souici,2,2,152,20,5,0.0,1.0,0.0
387,Paris,Moise,player_242058,Kean,4,24,149,40,5.3,9.0,1.0,0.63
388,Lorient,Pierre-Yves,player_242167,Hamel,4,13,694,40,5.1,4.0,1.0,0.37
389,Lille,,player_242600,Xeka,3,13,429,31,5.4,0.0,1.0,0.32
390,Saint-Étienne,Stefan,player_242878,Bajic,1,6,152,10,-,0.0,1.0,0.0
391,Monaco,Benoit,player_242880,Badiashile,2,12,146,20,5.1,2.0,1.0,0.89
392,Nice,,player_242887,Khéphren Thuram,3,10,1395,31,4.9,1.0,1.0,0.63
393,Nantes,Abdoulaye,player_242890,Dabo,3,1,430,32,-,0.0,1.0,0.0
394,Rennes,Yann,player_242893,Gboho,3,7,150,32,4.7,0.0,1.0,0.11
395,Monaco,Willem,player_242894,Geubbels,4,9,146,40,4.6,1.0,1.0,0.11
396,Brest,Hugo,player_243741,Magnetti,3,5,862,31,4.8,0.0,1.0,0.05
397,Nîmes,Lucas,player_244136,Dias,1,5,2336,10,-,0.0,1.0,0.0
398,Saint-Étienne,Zaydou,player_244182,Youssouf,3,8,152,31,4.8,0.0,1.0,0.53
399,Metz,Youssef,player_244490,Maziz,3,5,145,32,5.0,0.0,1.0,0.11
400,Brest,Romain,player_244560,Perraud,2,17,862,21,5.4,3.0,1.0,0.89
401,Reims,Ghislain,player_244642,Konan,2,10,1423,21,4.7,0.0,1.0,0.68
402,Rennes,Namakoro,player_244754,Diallo,2,1,150,21,-,0.0,1.0,0.0
403,Rennes,James,player_244842,Lea Siliki,3,8,150,31,4.5,0.0,1.0,0.16
404,Nice,,player_245090,Robson Bambu,2,9,1395,20,4.9,0.0,1.0,0.42
405,Lille,Hakim,player_245715,Ouro-Sama,2,1,429,20,-,0.0,1.0,0.0
406,Lorient,Umut,player_246451,Bozok,4,5,694,40,4.5,0.0,1.0,0.0
407,Saint-Étienne,Yvan,player_247146,Neyou,3,13,152,31,5.3,1.0,1.0,0.79
408,Dijon,Anthony,player_247385,Racioppi,1,13,2130,10,5.8,0.0,1.0,0.53
409,Nice,Amine,player_247400,Gouiri,4,23,1395,40,5.7,6.0,1.0,0.79
410,Lille,,player_247629,Tiago Djaló,2,8,429,20,5.0,0.0,1.0,0.21
411,Nantes,Randal,player_247693,Kolo Muani,4,12,430,40,5.0,2.0,1.0,0.84
412,Paris,Mitchel,player_247957,Bakker,2,13,149,21,5.5,0.0,1.0,0.74
413,Rennes,Jéremy,player_248875,Doku,3,15,150,32,5.5,0.0,1.0,0.53
414,Nîmes,Sami,player_250588,Ben Amar,4,1,2336,40,-,0.0,1.0,0.0
415,Metz,Ibrahima,player_250694,Niane,4,5,145,40,5.7,6.0,1.0,0.32
416,Lille,Jonathan,player_421821,David,4,13,429,40,4.9,2.0,1.0,0.68
417,Marseille,Pape,player_422453,Gueye,3,10,144,31,5.0,1.0,1.0,0.37
418,Dijon,Ngonda,player_422631,Muzinga,2,9,2130,21,5.0,1.0,1.0,0.58
419,Nîmes,Matteo,player_423870,Ahlinvi,3,12,2336,31,4.7,2.0,1.0,0.42
420,Saint-Étienne,Jean-Phillipe,player_424920,Krasso,4,4,152,40,4.5,0.0,1.0,0.05
421,Nice,Youcef,player_425614,Atal,2,6,1395,21,4.6,0.0,1.0,0.26
422,Reims,Moise,player_428373,Sakava,3,3,1423,31,5,0.0,1.0,0.0
423,Montpellier,Nicolas,player_428989,Cozza,2,6,147,20,5.0,0.0,1.0,0.32
424,Dijon,,player_430510,Mama Baldé,3,17,2130,32,5.1,5.0,1.0,0.63
425,Lorient,Franklin,player_431653,Wadja,3,4,694,31,5,0.0,1.0,0.0
426,Reims,Marshall,player_433312,Munetsi,3,12,1423,31,5.1,1.0,1.0,0.58
427,Strasbourg,Kévin,player_433640,Zohi,4,9,153,40,4.6,1.0,1.0,0.05
428,Nîmes,Lucas,player_433731,Buades,3,3,2336,32,4.5,0.0,1.0,0.0
429,Lens,Ignatius,player_433771,Ganago,4,14,142,40,5.3,5.0,1.0,0.47000000000000003
430,Bordeaux,Over,player_433830,Mandanda,1,1,140,10,-,0.0,1.0,0.0
431,Lille,,player_434399,Reinildo,2,11,429,21,5.0,0.0,1.0,0.42
432,Rennes,Gerzino,player_435731,Nyamsi,2,6,150,20,4.5,0.0,1.0,0.16
433,Strasbourg,Ismaël,player_436644,Aaneba,2,4,153,20,5,0.0,1.0,0.0
434,Saint-Étienne,Alpha,player_437204,Sissoko,2,6,152,21,4.1,0.0,1.0,0.21
435,Lyon,Melvin,player_437497,Bard,2,6,143,21,5.1,0.0,1.0,0.16
436,Nice,Andy,player_437501,Pelmard,2,8,1395,20,4.9,0.0,1.0,0.42
437,Bordeaux,Yacine,player_437504,Adli,3,12,140,32,5.1,1.0,1.0,0.37
438,Brest,Sebastien,player_437721,Cibois,1,7,862,10,-,0.0,1.0,0.0
439,Dijon,Arthur,player_437726,Zagre,2,1,2130,21,-,0.0,1.0,0.0
440,Monaco,Gobe,player_437754,Gouano,4,1,146,40,-,0.0,1.0,0.0
441,Nice,Flavius,player_437925,Daniliuc,2,10,1395,20,5.0,0.0,1.0,0.37
442,Dijon,Éric,player_438309,Ebimbe,3,11,2130,32,4.9,1.0,1.0,0.84
443,Lorient,Terem,player_438398,Moffi,4,11,694,40,4.7,4.0,1.0,0.47000000000000003
444,Lens,Cheick Oumar,player_438464,Doucoure,3,9,142,31,5.3,1.0,1.0,0.68
445,Nîmes,Kelyan,player_439122,Guessoum,2,6,2336,20,4.5,0.0,1.0,0.16
446,Brest,Romain,player_441240,Faivre,3,24,862,32,6.1,4.0,1.0,0.9500000000000001
447,Marseille,Christopher,player_441576,Rocchia,2,2,144,21,5,0.0,1.0,0.0
448,Saint-Étienne,Mahdi,player_442264,Camara,3,13,152,31,5.3,2.0,1.0,0.9500000000000001
449,Dijon,Aurelien,player_442673,Scheidler,4,5,2130,40,4.4,1.0,1.0,0.16
450,Nantes,Abdoul Kader,player_443202,Bamba,3,9,430,32,4.8,2.0,1.0,0.32
451,Brest,,player_444151,Jean Lucas,3,6,862,31,4.8,0.0,1.0,0.05
452,Montpellier,Yannis,player_446006,Ammour,3,1,147,32,-,0.0,1.0,0.0
453,Marseille,Leonardo,player_446682,Balerdi,2,9,144,20,4.9,1.0,1.0,0.26
454,Angers,Farid,player_447389,El Melali,3,10,2128,32,4.9,0.0,1.0,0.11
455,Brest,Lilian,player_447547,Brassier,2,4,862,20,5.5,0.0,1.0,0.05
456,Monaco,Jonathan,player_448197,Bakali Wawina,4,1,146,40,-,0.0,1.0,0.0
457,Lorient,Armand,player_449431,Laurienté,3,12,694,32,5.0,0.0,1.0,0.42
458,Lyon,Malcolm,player_451542,Barcola,1,2,143,10,-,0.0,1.0,0.0
459,Strasbourg,Mahamé,player_454671,Siby,3,5,153,31,4.8,0.0,1.0,0.0
460,Dijon,,player_454964,Senou Coulibaly,2,6,2130,20,5.4,0.0,1.0,0.26
461,Montpellier,Clement,player_456193,Vidal,2,1,147,20,-,0.0,1.0,0.0
462,Marseille,Lucas,player_456300,Perrin,2,2,144,20,-,0.0,1.0,0.0
463,Dijon,Lévi,player_456355,Ntumba,1,1,2130,10,-,0.0,1.0,0.0
464,Nice,Dan,player_456512,Ndoye,4,9,1395,40,4.7,1.0,1.0,0.05
465,Lorient,Thomas,player_457225,Callens,1,2,694,10,-,0.0,1.0,0.0
466,Bordeaux,Ibrahim,player_457234,Diarra,4,1,140,40,-,0.0,1.0,0.0
467,Paris,Colin,player_458250,Dagba,2,12,149,21,5.2,1.0,1.0,0.42
468,Lens,Ansou,player_458347,Sow,4,1,142,40,-,0.0,1.0,0.0
469,Metz,Warren,player_458455,Tchimbembé,4,6,145,40,5.0,0.0,1.0,0.21
470,Lille,Domagoj,player_458681,Bradaric,2,9,429,21,5.1,0.0,1.0,0.58
471,Monaco,Sofiane,player_460267,Diop,3,18,146,32,5.9,5.0,1.0,0.74
472,Nice,Ayodeji,player_461528,Sotona,4,2,1395,40,-,0.0,1.0,0.0
473,Lille,Eugenio,player_461698,Pizzuto,3,2,429,31,-,0.0,1.0,0.0
474,Lille,Arton,player_461833,Zekaj,3,2,429,31,-,0.0,1.0,0.0
475,Strasbourg,Louis,player_461908,Pelletier,1,1,153,10,-,0.0,1.0,0.0
476,Strasbourg,Mohamed,player_461910,Simakan,2,13,153,20,4.9,1.0,1.0,1.0
477,Monaco,Youssouf,player_461913,Fofana,3,13,146,31,5.0,0.0,1.0,0.84
478,Nice,William,player_462424,Saliba,2,8,1395,20,5.0,0.0,1.0,0.11
479,Rennes,Georginio,player_463067,Rutter,4,4,150,40,4.1,0.0,1.0,0.0
480,Saint-Étienne,Bilal,player_465151,Benkhedim,3,3,152,32,4.5,0.0,1.0,0.05
481,Lyon,Cedric,player_465154,Augarreau,3,1,143,31,-,0.0,1.0,0.0
482,Monaco,Chrislain,player_465524,Matsima,2,5,146,20,4.9,0.0,1.0,0.16
483,Monaco,Eliot,player_465525,Matazo,3,6,146,31,4.5,0.0,1.0,0.05
484,Monaco,Enzo,player_465526,Millot,3,3,146,32,4.8,0.0,1.0,0.0
485,Saint-Étienne,Adil,player_465676,Aouchiche,3,15,152,32,5.5,2.0,1.0,0.63
486,Lens,Arnaud,player_465680,Kalimuendo,4,15,142,40,5.1,4.0,1.0,0.37
487,Paris,Bandiougou,player_465681,Fadiga,3,5,149,32,4.8,0.0,1.0,0.0
488,Paris,Kays,player_465684,Ruiz-Atil,3,6,149,31,4.8,0.0,1.0,0.05
489,Paris,Maxen,player_465685,Kapo,3,1,149,31,-,0.0,1.0,0.0
490,Paris,Timothee,player_465702,Pembele,2,9,149,20,5.1,1.0,1.0,0.16
491,Lyon,Yaya,player_466038,Soumare,3,2,143,32,5,0.0,1.0,0.0
492,Lyon,Rayan,player_466052,Cherki,3,10,143,32,5.0,0.0,1.0,0.16
493,Lyon,Florent,player_466054,da Silva,3,1,143,31,-,0.0,1.0,0.0
494,Reims,Boulaye,player_468488,Dia,4,30,1423,40,5.6,12.0,1.0,0.84
495,Saint-Étienne,Lucas,player_469266,Gourna-Douath,3,9,152,31,4.8,0.0,1.0,0.21
496,Metz,Lenny,player_469267,Lacroix,2,1,145,20,-,0.0,1.0,0.0
497,Angers,Kevin,player_469318,Mouanga,2,1,2128,20,-,0.0,1.0,0.0
498,Lorient,Teddy,player_469324,Bartouche,1,1,694,10,-,0.0,1.0,0.0
499,Lyon,Modeste Duku,player_469847,Mbenga,3,1,143,32,-,0.0,1.0,0.0
500,Marseille,Alexandre,player_471437,Phliponeau,3,1,144,31,-,0.0,1.0,0.0
501,Nantes,Imran,player_471471,Louza,3,13,430,32,5.2,3.0,1.0,0.68
502,Montpellier,Matis,player_471924,Carvalho,1,1,147,10,-,0.0,1.0,0.0
503,Saint-Étienne,Charles,player_472778,Abi,4,5,152,40,4.4,1.0,1.0,0.16
504,Saint-Étienne,Marvin,player_472779,Tshibuabua,2,3,152,20,5,0.0,1.0,0.0
505,Rennes,Eduardo,player_475561,Camavinga,3,14,150,31,5.4,1.0,1.0,0.63
506,Nîmes,Karim,player_475944,Aribi,4,5,2336,40,4.1,0.0,1.0,0.11
507,Reims,,player_476411,Dialy Ndiaye,1,1,1423,10,-,0.0,1.0,0.0
508,Reims,Dion,player_476412,Lopy,3,2,1423,31,-,0.0,1.0,0.0
509,Reims,El Bilal,player_476489,Touré,4,11,1423,40,4.4,2.0,1.0,0.42
510,Metz,Boubacar,player_476502,Traore,3,1,145,31,-,0.0,1.0,0.0
511,Rennes,Brandon,player_476883,Soppy,2,5,150,21,5.0,0.0,1.0,0.16
512,Lille,Isaac,player_476884,Lihadji,4,8,429,40,4.7,0.0,1.0,0.05
513,Bordeaux,Dilane,player_476887,Bakwa,4,4,140,40,5,0.0,1.0,0.0
514,Bordeaux,Sékou,player_476888,Mara,4,1,140,40,-,0.0,1.0,0.0
515,Nîmes,Amjhad,player_476889,Nazih,1,1,2336,10,-,0.0,1.0,0.0
516,Marseille,Richecarde,player_476890,Richard,2,1,144,21,-,0.0,1.0,0.0
517,Reims,Nathanael,player_476892,Mbuku,4,10,1423,40,5.2,1.0,1.0,0.58
518,Bordeaux,Amadou,player_476893,Traoré,4,4,140,40,4.4,0.0,1.0,0.0
519,Nice,Paul,player_477085,Wade,3,1,1395,31,-,0.0,1.0,0.0
520,Nantes,Josué,player_477411,Homawoo,2,1,430,20,-,0.0,1.0,0.0
521,Montpellier,Adil,player_477697,Ben Achour,3,1,147,32,-,0.0,1.0,0.0
522,Montpellier,Joris,player_477711,Chotard,3,8,147,31,4.8,0.0,1.0,0.37
523,Montpellier,Samy,player_477720,Benchama,3,1,147,31,4.5,0.0,1.0,0.0
524,Montpellier,Sepe Elye,player_477724,Wahi,4,1,147,40,4,0.0,1.0,0.0
525,Montpellier,Thibault,player_477729,Tamas,2,1,147,21,-,0.0,1.0,0.0
526,Montpellier,Thibaut,player_477730,Vargas,2,4,147,21,-,0.0,1.0,0.0
527,Marseille,,player_478270,Luis Henrique,4,5,144,40,4.4,0.0,1.0,0.0
528,Angers,Haithem,player_480778,Loucif,3,2,2128,32,-,0.0,1.0,0.0
529,Nice,Hichem,player_480779,Boudaoui,3,9,1395,32,4.6,1.0,1.0,0.42
530,Dijon,Sacha,player_481616,Boey,2,9,2130,21,4.8,0.0,1.0,0.63
531,Metz,Pape,player_482442,Sarr,3,5,145,31,4.7,0.0,1.0,0.05
532,Lyon,Malo,player_482609,Gusto,2,1,143,21,-,0.0,1.0,0.0
533,Lorient,Enzo,player_484420,Le Fée,3,12,694,32,5.0,0.0,1.0,0.42
534,Marseille,Marley,player_485176,Aké,3,6,144,32,4.7,0.0,1.0,0.0
535,Marseille,Jores,player_485180,Rahou,3,1,144,32,-,0.0,1.0,0.0
536,Lille,Lucas,player_485335,Chevalier,1,1,429,10,-,0.0,1.0,0.0
537,Nantes,Bridge,player_486792,Ndilu,4,5,430,40,4.3,0.0,1.0,0.0
538,Monaco,Strahinja,player_487606,Pavlovic,2,3,146,20,5,0.0,1.0,0.0
539,Strasbourg,Adrien,player_488337,Lebeau,3,2,153,32,-,0.0,1.0,0.0
540,Angers,Zinédine,player_488448,Ould Khaled,3,2,2128,31,-,0.0,1.0,0.0
541,Strasbourg,Abdoulaye,player_488547,Ousmane,3,1,153,31,-,0.0,1.0,0.0
542,Lens,Cheikh Cory,player_488580,Sene,2,1,142,20,-,0.0,1.0,0.0
543,Bordeaux,Davy,player_488695,Rouyard,1,1,140,10,-,0.0,1.0,0.0
544,Bordeaux,Ismael,player_488697,Sow,2,1,140,21,-,0.0,1.0,0.0
545,Bordeaux,David,player_488698,Cardoso,2,1,140,20,-,0.0,1.0,0.0
546,Brest,Hianga'a,player_489230,M'Bock,3,9,862,31,4.9,0.0,1.0,0.21
547,Saint-Étienne,Etienne,player_489571,Green,1,1,152,10,-,0.0,1.0,0.0
548,Saint-Étienne,Aïmen,player_489573,Moueffek,3,5,152,31,4.6,0.0,1.0,0.21
549,Metz,Papa Ndiaga,player_489661,Yade,3,10,145,32,5.2,1.0,1.0,0.16
550,Nantes,Wesley,player_489995,Moustache,2,1,430,21,-,0.0,1.0,0.0
551,Marseille,Simon,player_490135,Ngapandouetnbu,1,1,144,10,-,0.0,1.0,0.0
552,Rennes,Elias,player_490191,Damergy,1,1,150,10,-,0.0,1.0,0.0
553,Lille,Cheikh,player_490209,Niasse,3,2,429,31,-,0.0,1.0,0.0
554,Lyon,Cenk,player_490239,Özkacar,2,1,143,20,-,0.0,1.0,0.0
555,Strasbourg,Mehdi,player_490340,Chahiri,3,11,153,32,5.1,2.0,1.0,0.32
556,Angers,Mohamed,player_490884,Ali-Cho,3,7,2128,32,4.9,0.0,1.0,0.0
557,Metz,Ernest,player_492034,Boahene,2,1,145,21,-,0.0,1.0,0.0
558,Lille,Ismail,player_492824,Bouleghcha,2,1,429,20,-,0.0,1.0,0.0
559,Nîmes,Antoine,player_492825,Valerio,3,1,2336,32,-,0.0,1.0,0.0
560,Lille,Nassim,player_492836,Innocenti,2,1,429,20,-,0.0,1.0,0.0
561,Lille,Fadiga,player_492925,Ouattara,4,1,429,40,-,0.0,1.0,0.0
562,Lyon,Sinaly,player_492975,Diomande,2,10,143,20,5.1,0.0,1.0,0.26
563,Paris,Abdoulaye,player_493345,Kamara,3,1,149,31,-,0.0,1.0,0.0
564,Paris,Edouard,player_493349,Michut,3,1,149,31,-,0.0,1.0,0.0
565,Paris,Xavi,player_493362,Simons,3,1,149,31,-,0.0,1.0,0.0
566,Rennes,Pépé,player_493984,Bonet,1,1,150,10,-,0.0,1.0,0.0
567,Rennes,Adrien,player_494521,Truffert,2,12,150,21,5.1,1.0,1.0,0.47000000000000003
568,Angers,Waniss,player_494978,Taibi,3,1,2128,32,-,0.0,1.0,0.0
569,Bordeaux,Darren,player_495193,Lima Semedo,1,1,140,10,-,0.0,1.0,0.0
570,Lens,Kandet,player_496521,Diawara,3,1,142,31,-,0.0,1.0,0.0
571,Nîmes,Nassim,player_496523,Chadli,4,1,2336,40,-,0.0,1.0,0.0
572,Paris,Kenny,player_496630,Nagera,4,1,149,40,-,0.0,1.0,0.0
573,Dijon,Ahmad Toure,player_497278,Ngouyamsa,2,4,2130,21,3.8,0.0,1.0,0.11
574,Saint-Étienne,Edmilson,player_498406,Indjai Correia,4,2,152,40,-,0.0,1.0,0.0
575,Saint-Étienne,Victor,player_500222,Petit,3,1,152,31,-,0.0,1.0,0.0
576,Lens,Loic,player_500267,Bade,2,10,142,20,4.9,0.0,1.0,0.84
577,Metz,Lamine,player_501334,Gueye,3,9,145,32,5.4,1.0,1.0,0.53
578,Saint-Étienne,Maxence,player_501599,Rivera,4,6,152,40,4.5,0.0,1.0,0.05
579,Nice,Noah,player_501797,Crétier,2,1,1395,20,-,0.0,1.0,0.0
580,Nîmes,Julien,player_502435,Megier,2,1,2336,20,-,0.0,1.0,0.0
581,Saint-Étienne,Yvann,player_502951,Maçon,2,3,152,21,5.3,1.0,1.0,0.32
582,Rennes,Chimuanya,player_503714,Ugochukwu,3,2,150,31,-,0.0,1.0,0.0
583,Rennes,Lorenz,player_503724,Assignon,2,1,150,21,-,0.0,1.0,0.0
584,Rennes,Warmed,player_503732,Omari,2,1,150,20,-,0.0,1.0,0.0
585,Nice,Alexis,player_505193,Trouillet,3,5,1395,32,4.9,0.0,1.0,0.0
586,Lens,David,player_505834,Pereira Da Costa,3,5,142,31,4.8,0.0,1.0,0.0
587,Lens,Ismael,player_510139,Boura,2,5,142,21,4.7,0.0,1.0,0.26
588,Lens,Adam,player_510140,Oudjani,3,1,142,32,-,0.0,1.0,0.0
589,Marseille,Cheick,player_510299,Souaré,3,1,144,31,-,0.0,1.0,0.0
590,Marseille,Nassim,player_510310,Ahmed,3,1,144,31,-,0.0,1.0,0.0
591,Marseille,Ugo,player_510312,Bertelli,3,1,144,31,-,0.0,1.0,0.0
592,Marseille,Aaron,player_510314,Kamardin,2,1,144,20,-,0.0,1.0,0.0
